date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:47:51	4822/4822	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Mar%202023%2013:08:03%20GMT	https://www.basecreate.com/media/pages/work/hong-kong-airport/a1fe4e9c20-1676519502/hong-kong-international-airport-myhkg-app-basecreate-9-192x-q72.jpg	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/media/pages/work/hong-kong-airport/a1fe4e9c20-1676519502/hong-kong-international-airport-myhkg-app-basecreate-9-192x-q72.jpg	(from https://www.basecreate.com/en/work/hong-kong-airport)
19:47:53	140415/140415	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:47:53%20GMT	https://www.basecreate.com/es/work/hong-kong-airport	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/es/work/hong-kong-airport.html	(from https://www.basecreate.com/en/work/hong-kong-airport)
19:47:54	140424/140424	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:47:54%20GMT	https://www.basecreate.com/zh/work/hong-kong-airport	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/zh/work/hong-kong-airport.html	(from https://www.basecreate.com/en/work/hong-kong-airport)
19:47:56	6800/6800	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Dec%202023%2009:30:52%20GMT	https://www.basecreate.com/media/pages/work/board-riders-wipeout-club/56a8f13651-1676519520/brwc-mainbanner-16-basecreate-1920-192x-q72.jpg	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/media/pages/work/board-riders-wipeout-club/56a8f13651-1676519520/brwc-mainbanner-16-basecreate-1920-192x-q72.jpg	(from https://www.basecreate.com/en/work/board-riders-wipeout-club)
19:47:58	128314/128314	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:47:58%20GMT	https://www.basecreate.com/en/industries/technology	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/technology.html	(from https://www.basecreate.com/en/work/board-riders-wipeout-club)
19:47:59	3727/3727	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Dec%202023%2009:30:54%20GMT	https://www.basecreate.com/media/pages/work/board-riders-wipeout-club/ab5c9d4df5-1677160598/brwc-posterimage2-192x-q72.jpg	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/media/pages/work/board-riders-wipeout-club/ab5c9d4df5-1677160598/brwc-posterimage2-192x-q72.jpg	(from https://www.basecreate.com/en/work/board-riders-wipeout-club)
19:48:04	970629/970629	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Dec%202023%2009:50:58%20GMT	https://www.basecreate.com/media/pages/work/tencel/966746602f-1676519496/tencel_case-study-11.jpg	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/media/pages/work/tencel/966746602f-1676519496/tencel_case-study-11.jpg	(from https://www.basecreate.com/en/work/tencel)
19:48:06	910812/910812	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Dec%202023%2009:30:52%20GMT	https://www.basecreate.com/media/pages/work/board-riders-wipeout-club/8497614ca1-1676519520/brwc-mainbanner2-10-basecreate-1720.jpg	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/media/pages/work/board-riders-wipeout-club/8497614ca1-1676519520/brwc-mainbanner2-10-basecreate-1720.jpg	(from https://www.basecreate.com/en/work/board-riders-wipeout-club)
19:48:10	4620/4620	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Dec%202023%2018:37:41%20GMT	https://www.basecreate.com/media/pages/work/board-riders-wipeout-club/8497614ca1-1676519520/brwc-mainbanner2-10-basecreate-1720-192x-q72.jpg	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/media/pages/work/board-riders-wipeout-club/8497614ca1-1676519520/brwc-mainbanner2-10-basecreate-1720-192x-q72.jpg	(from https://www.basecreate.com/en/work/board-riders-wipeout-club)
19:48:15	3282/3282	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Dec%202023%2018:37:44%20GMT	https://www.basecreate.com/media/pages/work/board-riders-wipeout-club/d773a73c46-1676519520/brwc-mainbanner-18-basecreate-1920-108x-q72.jpg	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/media/pages/work/board-riders-wipeout-club/d773a73c46-1676519520/brwc-mainbanner-18-basecreate-1920-108x-q72.jpg	(from https://www.basecreate.com/en/work/board-riders-wipeout-club)
19:48:16	118350/118350	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:48:16%20GMT	https://www.basecreate.com/es/work/board-riders-wipeout-club	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/es/work/board-riders-wipeout-club.html	(from https://www.basecreate.com/en/work/board-riders-wipeout-club)
19:48:17	118362/118362	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:48:17%20GMT	https://www.basecreate.com/zh/work/board-riders-wipeout-club	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/zh/work/board-riders-wipeout-club.html	(from https://www.basecreate.com/en/work/board-riders-wipeout-club)
19:48:21	187300/187300	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:48:20%20GMT	https://www.basecreate.com/es/services/brand-strategy-and-voice	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/es/services/brand-strategy-and-voice.html	(from https://www.basecreate.com/en/services/brand-strategy-and-voice)
19:48:23	187324/187324	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:48:22%20GMT	https://www.basecreate.com/zh/services/brand-strategy-and-voice-zh	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/zh/services/brand-strategy-and-voice-zh.html	(from https://www.basecreate.com/en/services/brand-strategy-and-voice)
19:48:26	188300/188300	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:48:26%20GMT	https://www.basecreate.com/es/services/branding-and-design	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/es/services/branding-and-design.html	(from https://www.basecreate.com/en/services/branding-and-design)
19:48:28	188324/188324	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:48:28%20GMT	https://www.basecreate.com/zh/services/branding-and-design-zh	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/zh/services/branding-and-design-zh.html	(from https://www.basecreate.com/en/services/branding-and-design)
19:48:30	1128094/1128094	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Dec%202023%2009:30:52%20GMT	https://www.basecreate.com/media/pages/work/board-riders-wipeout-club/d773a73c46-1676519520/brwc-mainbanner-18-basecreate-1920.jpg	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/media/pages/work/board-riders-wipeout-club/d773a73c46-1676519520/brwc-mainbanner-18-basecreate-1920.jpg	(from https://www.basecreate.com/en/work/board-riders-wipeout-club)
19:48:31	166922/166922	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:48:31%20GMT	https://www.basecreate.com/es/services/digital-and-web	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/es/services/digital-and-web.html	(from https://www.basecreate.com/en/services/digital-and-web)
19:48:34	166946/166946	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:48:34%20GMT	https://www.basecreate.com/zh/services/digital-and-web-zh	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/zh/services/digital-and-web-zh.html	(from https://www.basecreate.com/en/services/digital-and-web)
19:48:36	152434/152434	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:48:36%20GMT	https://www.basecreate.com/es/services/content-and-campaigns	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/es/services/content-and-campaigns.html	(from https://www.basecreate.com/en/services/content-and-campaigns)
19:49:36	4533/4533	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2005:14:58%20GMT	https://www.basecreate.com/media/pages/events/93f8f28151-1676519492/events-main-921d-192x-q72.jpg	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/media/pages/events/93f8f28151-1676519492/events-main-921d-192x-q72.jpg	(from https://www.basecreate.com/en/events)
19:49:37	152458/152458	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:48:41%20GMT	https://www.basecreate.com/zh/services/content-and-campaigns-zh	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/zh/services/content-and-campaigns-zh.html	(from https://www.basecreate.com/en/services/content-and-campaigns)
19:49:38	139736/139736	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:49:37%20GMT	https://www.basecreate.com/es/events	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/es/events.html	(from https://www.basecreate.com/en/events)
19:49:41	136172/136172	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:49:40%20GMT	https://www.basecreate.com/zh/events	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/zh/events.html	(from https://www.basecreate.com/en/events)
19:49:44	201846/201846	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:49:43%20GMT	https://www.basecreate.com/es/testimonials	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/es/testimonials.html	(from https://www.basecreate.com/en/testimonials)
19:49:46	201846/201846	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:49:46%20GMT	https://www.basecreate.com/zh/testimonials	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/zh/testimonials.html	(from https://www.basecreate.com/en/testimonials)
19:49:48	7136/7136	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2009:37:09%20GMT	https://www.basecreate.com/media/pages/news/brand-purpose-in-2022/2dbe836ad8-1676519523/taking-your-brand-into-the-metaverse-1920x1440-192x-q72.jpg	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/media/pages/news/brand-purpose-in-2022/2dbe836ad8-1676519523/taking-your-brand-into-the-metaverse-1920x1440-192x-q72.jpg	(from https://www.basecreate.com/en/news/brand-purpose-in-2022)
19:49:51	3705/3705	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Mar%202023%2013:08:09%20GMT	https://www.basecreate.com/media/pages/news/brand-purpose-in-2022/6ac5a46ff3-1676519523/taking-your-brand-into-the-metaverse-921-108x-q72.jpg	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/media/pages/news/brand-purpose-in-2022/6ac5a46ff3-1676519523/taking-your-brand-into-the-metaverse-921-108x-q72.jpg	(from https://www.basecreate.com/en/news/brand-purpose-in-2022)
19:50:01	824621/824621	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202023%2018:31:10%20GMT	https://www.basecreate.com/media/pages/news/brand-purpose-in-2022/6ac5a46ff3-1676519523/taking-your-brand-into-the-metaverse-921.jpg	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/media/pages/news/brand-purpose-in-2022/6ac5a46ff3-1676519523/taking-your-brand-into-the-metaverse-921.jpg	(from https://www.basecreate.com/en/news/brand-purpose-in-2022)
19:50:01	695325/695325	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202023%2018:31:41%20GMT	https://www.basecreate.com/media/pages/news/brand-purpose-in-2022/b8094b83c8-1676519523/taking-your-brand-into-the-metaverse-921-4.jpg	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/media/pages/news/brand-purpose-in-2022/b8094b83c8-1676519523/taking-your-brand-into-the-metaverse-921-4.jpg	(from https://www.basecreate.com/en/news/brand-purpose-in-2022)
19:50:03	4322/4322	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Mar%202023%2013:08:10%20GMT	https://www.basecreate.com/media/pages/news/brand-purpose-in-2022/b8094b83c8-1676519523/taking-your-brand-into-the-metaverse-921-4-108x-q72.jpg	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/media/pages/news/brand-purpose-in-2022/b8094b83c8-1676519523/taking-your-brand-into-the-metaverse-921-4-108x-q72.jpg	(from https://www.basecreate.com/en/news/brand-purpose-in-2022)
19:50:05	129523/129523	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:05%20GMT	https://www.basecreate.com/es/news/brand-purpose-in-2022	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/es/news/brand-purpose-in-2022.html	(from https://www.basecreate.com/en/news/brand-purpose-in-2022)
19:50:24	129523/129523	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:20%20GMT	https://www.basecreate.com/zh/news/brand-purpose-in-2022	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/zh/news/brand-purpose-in-2022.html	(from https://www.basecreate.com/en/news/brand-purpose-in-2022)
19:50:25	1824/1824	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2009:37:24%20GMT	https://www.basecreate.com/media/pages/news/base-creative-to-rebrand-leighton-asia/49ae026fa8-1676519523/leighton-main-banner-192x-q72.jpg	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/media/pages/news/base-creative-to-rebrand-leighton-asia/49ae026fa8-1676519523/leighton-main-banner-192x-q72.jpg	(from https://www.basecreate.com/en/news/base-creative-to-rebrand-leighton-asia)
19:50:27	115896/115896	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:27%20GMT	https://www.basecreate.com/es/news/base-creative-to-rebrand-leighton-asia	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/es/news/base-creative-to-rebrand-leighton-asia.html	(from https://www.basecreate.com/en/news/base-creative-to-rebrand-leighton-asia)
19:50:29	115896/115896	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:29%20GMT	https://www.basecreate.com/zh/news/base-creative-to-rebrand-leighton-asia	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/zh/news/base-creative-to-rebrand-leighton-asia.html	(from https://www.basecreate.com/en/news/base-creative-to-rebrand-leighton-asia)
19:50:33	126908/126908	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:32%20GMT	https://www.basecreate.com/es/privacy-cookie-policy	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/es/privacy-cookie-policy.html	(from https://www.basecreate.com/es)
19:50:35	2505/2505	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Mar%202023%2004:23:15%20GMT	https://www.basecreate.com/media/pages/home/06b06522de-1678767785/the-mod-property-brand-creation-brand-identity-1720x921-basecreate-192x-q72.jpg	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/media/pages/home/06b06522de-1678767785/the-mod-property-brand-creation-brand-identity-1720x921-basecreate-192x-q72.jpg	(from https://www.basecreate.com/zh)
19:50:36	131137/131137	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:36%20GMT	https://www.basecreate.com/zh/services/events-activations-zh	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/zh/services/events-activations-zh.html	(from https://www.basecreate.com/zh)
19:50:40	126908/126908	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:39%20GMT	https://www.basecreate.com/zh/privacy-cookie-policy	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/zh/privacy-cookie-policy.html	(from https://www.basecreate.com/zh)
19:50:40	1036328/1036328	---M--	200	added ('OK')	video/mp4	date:Fri,%2020%20Oct%202023%2018:29:26%20GMT	https://www.basecreate.com/media/pages/work/hong-kong-airport/fe24159cda-1676519502/hong-kong-international-airport-myhkg-app-basecreate-vision-mission_2-reduced.mp4	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/media/pages/work/hong-kong-airport/fe24159cda-1676519502/hong-kong-international-airport-myhkg-app-basecreate-vision-mission_2-reduced.mp4	(from https://www.basecreate.com/en/work/hong-kong-airport)
19:50:43	130641/130641	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:43%20GMT	https://www.basecreate.com/en/industries/corporate	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/corporate.html	(from https://www.basecreate.com/en/industries)
19:50:44	130641/130641	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:44%20GMT	https://www.basecreate.com/en/industries/corporate/?cat=insurance	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/corporate/index672e.html	(from https://www.basecreate.com/en/industries)
19:50:45	130641/130641	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:44%20GMT	https://www.basecreate.com/en/industries/corporate/?cat=banking	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/corporate/indexb421.html	(from https://www.basecreate.com/en/industries)
19:50:45	130641/130641	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:44%20GMT	https://www.basecreate.com/en/industries/corporate/?cat=corporations	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/corporate/index664c.html	(from https://www.basecreate.com/en/industries)
19:50:45	119854/119854	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:45%20GMT	https://www.basecreate.com/en/industries/logistics	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/logistics.html	(from https://www.basecreate.com/en/industries)
19:50:46	130641/130641	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:46%20GMT	https://www.basecreate.com/en/industries/corporate/?cat=professional-services	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/corporate/indexfb40.html	(from https://www.basecreate.com/en/industries)
19:50:47	153480/153480	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:46%20GMT	https://www.basecreate.com/en/industries/consumer-products/?cat=electronics	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/consumer-products/indexe2f9.html	(from https://www.basecreate.com/en/industries)
19:50:47	153480/153480	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:47%20GMT	https://www.basecreate.com/en/industries/consumer-products/?cat=beauty-cosmetics	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/consumer-products/index5860.html	(from https://www.basecreate.com/en/industries)
19:50:47	120749/120749	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:47%20GMT	https://www.basecreate.com/en/industries/health-and-wellness	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/health-and-wellness.html	(from https://www.basecreate.com/en/industries)
19:50:48	128448/128448	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:48%20GMT	https://www.basecreate.com/en/industries/hospitality/?cat=hotels-resorts	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/hospitality/index744f.html	(from https://www.basecreate.com/en/industries)
19:50:48	153480/153480	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:48%20GMT	https://www.basecreate.com/en/industries/consumer-products/?cat=jewellery	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/consumer-products/indexa1b7.html	(from https://www.basecreate.com/en/industries)
19:50:52	121863/121863	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:49%20GMT	https://www.basecreate.com/en/industries/real-estate	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/real-estate.html	(from https://www.basecreate.com/en/industries)
19:50:52	128448/128448	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:49%20GMT	https://www.basecreate.com/en/industries/hospitality/?cat=tourism-destinations	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/hospitality/index2b83.html	(from https://www.basecreate.com/en/industries)
19:50:57	137811/137811	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:57%20GMT	https://www.basecreate.com/en/industries/manufacturing-industrial/?cat=manufacturing	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/manufacturing-industrial/indexdee3.html	(from https://www.basecreate.com/en/industries)
19:50:57	125837/125837	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:57%20GMT	https://www.basecreate.com/en/industries/fashion-textiles/?cat=fashion	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/fashion-textiles/index67d4.html	(from https://www.basecreate.com/en/industries)
19:50:59	128314/128314	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:58%20GMT	https://www.basecreate.com/en/industries/technology/?cat=apps	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/technology/index8306.html	(from https://www.basecreate.com/en/industries)
19:51:01	128314/128314	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:50:59%20GMT	https://www.basecreate.com/en/industries/technology/?cat=fintech	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/technology/index6d13.html	(from https://www.basecreate.com/en/industries)
19:51:01	128314/128314	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:51:00%20GMT	https://www.basecreate.com/en/industries/technology/?cat=software	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/technology/index7ae4.html	(from https://www.basecreate.com/en/industries)
19:51:08	128314/128314	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:51:02%20GMT	https://www.basecreate.com/en/industries/technology/?cat=web3-metaverse	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/technology/index3a8b.html	(from https://www.basecreate.com/en/industries)
19:51:08	129126/129126	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:51:02%20GMT	https://www.basecreate.com/en/industries/food-and-beverages/?cat=wine-spirits	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/food-and-beverages/index1843.html	(from https://www.basecreate.com/en/industries)
19:51:11	119092/119092	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:51:01%20GMT	https://www.basecreate.com/en/industries/education	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/education.html	(from https://www.basecreate.com/en/industries)
19:51:13	129126/129126	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:51:13%20GMT	https://www.basecreate.com/en/industries/food-and-beverages/?cat=food-beverages	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/food-and-beverages/indexd21b.html	(from https://www.basecreate.com/en/industries)
19:51:14	129126/129126	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:51:13%20GMT	https://www.basecreate.com/en/industries/food-and-beverages/?cat=confectionery	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/food-and-beverages/index2ae4.html	(from https://www.basecreate.com/en/industries)
19:51:15	119058/119058	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:51:15%20GMT	https://www.basecreate.com/en/industries/sustainability	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/sustainability.html	(from https://www.basecreate.com/en/industries)
19:51:15	119854/119854	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:51:15%20GMT	https://www.basecreate.com/en/industries/logistics/?cat=supply-chain	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/logistics/indexda86.html	(from https://www.basecreate.com/en/industries)
19:51:16	120749/120749	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:51:16%20GMT	https://www.basecreate.com/en/industries/health-and-wellness/?cat=hospitals	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/health-and-wellness/index6688.html	(from https://www.basecreate.com/en/industries)
19:51:17	171214/171214	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:51:16%20GMT	https://www.basecreate.com/es/industries	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/es/industries.html	(from https://www.basecreate.com/en/industries)
19:51:17	120749/120749	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20May%202024%2018:51:17%20GMT	https://www.basecreate.com/en/industries/health-and-wellness/?cat=medicine-supplements	C:/Users/ACER/Desktop/BHIGITAL%20PROJECTS/https___www.basecreate.com_en/www.basecreate.com/en/industries/health-and-wellness/index824f.html	(from https://www.basecreate.com/en/industries)
